Date,RAV Index,RAG Index,,,Date,RAV Index,RAG Index,,
26/04/2018,1578.031,1121.669,,,26/04/2018,19.1479,25.9967,,
25/04/2018,1572.272,1104.689,,,25/04/2018,19.078,25.6059,,
24/04/2018,1569.498,1103.856,,,24/04/2018,19.0452,25.5868,,
23/04/2018,1578.92,1124.607,,,23/04/2018,19.1596,26.0681,,
20/04/2018,1577.704,1125.869,,,20/04/2018,19.1457,26.0978,,
19/04/2018,1585.791,1138.163,,,19/04/2018,19.2438,26.3826,,
18/04/2018,1590.548,1147.636,,,18/04/2018,19.3016,26.6017,,
17/04/2018,1589.107,1145.921,,,17/04/2018,19.2841,26.5621,,
16/04/2018,1581.029,1128.051,,,16/04/2018,19.188,26.1479,,
13/04/2018,1568.323,1118.666,,,13/04/2018,19.0333,25.9283,,
12/04/2018,1573.237,1122.399,,,12/04/2018,19.0932,26.015,,
11/04/2018,1562.286,1112.949,,,11/04/2018,18.9523,25.7957,,
10/04/2018,1569.046,1118.297,,,10/04/2018,19.0343,25.9194,,
09/04/2018,1545.064,1098.333,,,09/04/2018,18.7434,25.4566,,
06/04/2018,1541.225,1095.083,,,06/04/2018,18.693,25.3807,,
05/04/2018,1572.576,1120.552,,,05/04/2018,19.0731,25.9765,,
04/04/2018,1561.035,1113.226,,,04/04/2018,18.9331,25.8064,,
03/04/2018,1546.463,1098.538,,,03/04/2018,18.7564,25.4622,,
02/04/2018,1525.66,1086.215,,,02/04/2018,18.5043,25.1764,,
29/03/2018,1559.34,1112.251,,,29/03/2018,20.0605,27.3569,,
28/03/2018,1541.348,1095.684,,,28/03/2018,19.8251,26.9497,,
27/03/2018,1541.444,1101.437,,,27/03/2018,19.833,27.0996,,
26/03/2018,1558.658,1127.711,,,26/03/2018,20.058,27.7471,,
23/03/2018,1523.492,1095.868,,,23/03/2018,19.5829,26.9933,,
22/03/2018,1555.146,1119.372,,,22/03/2018,19.99,27.5724,,
21/03/2018,1592.627,1149.15,,,21/03/2018,20.4669,28.3061,,
20/03/2018,1589.745,1153.004,,,20/03/2018,20.4299,28.4002,,
19/03/2018,1591.552,1148.656,,,19/03/2018,20.4526,28.2929,,
16/03/2018,1610.058,1166.534,,,16/03/2018,20.4432,28.5227,,
15/03/2018,1603.685,1165.587,,,15/03/2018,20.3623,28.4997,,
14/03/2018,1606.586,1166.798,,,14/03/2018,20.3991,28.5292,,
13/03/2018,1618.541,1171.208,,,13/03/2018,20.5542,28.6374,,
12/03/2018,1627.342,1179.389,,,12/03/2018,20.6594,28.8358,,
09/03/2018,1629.882,1179.134,,,09/03/2018,20.6885,28.8232,,
08/03/2018,1603.772,1159.123,,,08/03/2018,20.3577,28.3443,,
07/03/2018,1600.006,1153.514,,,07/03/2018,20.3263,28.207,,
06/03/2018,1602.182,1151.022,,,06/03/2018,20.3583,28.1405,,
05/03/2018,1597.589,1145.896,,,05/03/2018,20.3159,28.0157,,
02/03/2018,1579.452,1134.301,,,02/03/2018,20.0875,27.7345,,
01/03/2018,1570.412,1126.294,,,01/03/2018,19.9725,27.548,,
28/02/2018,1587.114,1141.245,,,28/02/2018,20.2013,28.0024,,
27/02/2018,1608.023,1151.968,,,27/02/2018,20.5017,28.3252,,
26/02/2018,1628.695,1167.167,,,26/02/2018,20.7653,28.6995,,
23/02/2018,1611.595,1154.612,,,23/02/2018,20.5502,28.3958,,
22/02/2018,1587.539,1136.793,,,22/02/2018,20.2437,27.9579,,
21/02/2018,1588.83,1134.859,,,21/02/2018,20.2601,27.9087,,
20/02/2018,1598.476,1138.952,,,20/02/2018,20.3831,28.0117,,
16/02/2018,1613.021,1142.411,,,16/02/2018,20.5686,28.1069,,
15/02/2018,1609.548,1143.321,,,15/02/2018,20.5243,28.1296,,
14/02/2018,1594.361,1127.525,,,14/02/2018,20.3311,27.7402,,
13/02/2018,1573.822,1110.775,,,13/02/2018,20.0691,27.3258,,
12/02/2018,1570.612,1106.923,,,12/02/2018,20.0282,27.231,,
09/02/2018,1552.259,1090.828,,,09/02/2018,19.7943,26.8377,,
08/02/2018,1533.755,1073.908,,,08/02/2018,19.5583,26.4331,,
07/02/2018,1587.207,1117.881,,,07/02/2018,20.2406,27.516,,
06/02/2018,1590.236,1124.924,,,06/02/2018,20.279,27.6894,,
05/02/2018,1571.589,1102.836,,,05/02/2018,20.0415,27.1449,,
02/02/2018,1639.286,1146.907,,,02/02/2018,20.9233,28.2755,,
01/02/2018,1675.361,1170.705,,,01/02/2018,21.3849,28.8582,,
31/01/2018,1671.125,1173.954,,,31/01/2018,21.3303,28.9382,,
30/01/2018,1673.945,1172.173,,,30/01/2018,21.3914,28.9588,,
29/01/2018,1694.188,1183.407,,,29/01/2018,21.6509,29.2347,,
26/01/2018,1705.573,1191.607,,,26/01/2018,21.8026,29.5081,,
25/01/2018,1690.082,1177.324,,,25/01/2018,21.6067,29.1563,,
24/01/2018,1690.453,1175.972,,,24/01/2018,21.6109,29.1228,,
23/01/2018,1689.28,1179.766,,,23/01/2018,21.5958,29.2136,,
22/01/2018,1689.054,1174.374,,,22/01/2018,21.593,29.0799,,
19/01/2018,1675.516,1165.526,,,19/01/2018,21.4218,28.8591,,
18/01/2018,1667.021,1158.629,,,18/01/2018,21.3133,28.6882,,
17/01/2018,1673.036,1159.371,,,17/01/2018,21.3902,28.7078,,
16/01/2018,1660.141,1147.172,,,16/01/2018,21.2253,28.3889,,
12/01/2018,1667.233,1152.758,,,12/01/2018,21.316,28.5173,,
11/01/2018,1657.766,1145.338,,,11/01/2018,21.195,28.3446,,
10/01/2018,1643.425,1136.452,,,10/01/2018,21.0116,28.125,,
09/01/2018,1643.718,1138.953,,,09/01/2018,21.0158,28.1871,,
08/01/2018,1643.403,1137.007,,,08/01/2018,21.0117,28.139,,
05/01/2018,1640.895,1134.587,,,05/01/2018,20.9793,28.079,,
04/01/2018,1634.965,1124.313,,,04/01/2018,20.9035,27.8247,,
03/01/2018,1629.414,1120,,,03/01/2018,20.8341,27.7192,,
02/01/2018,1623.774,1110.951,,,02/01/2018,20.7621,27.4953,,
29/12/2017,1614.02,1099.451,,,29/12/2017,21.2463,28.5746,,
28/12/2017,1622.331,1105.839,,,28/12/2017,21.383,28.7536,,
27/12/2017,1618.421,1103.919,,,27/12/2017,21.3317,28.7034,,
26/12/2017,1618.78,1102.09,,,26/12/2017,21.3361,28.6586,,
22/12/2017,1618.597,1103.928,,,22/12/2017,21.3148,28.7312,,
21/12/2017,1619.166,1104.63,,,21/12/2017,21.3223,28.7494,,
20/12/2017,1611.58,1104.72,,,20/12/2017,21.2229,28.7515,,
19/12/2017,1611.424,1105.842,,,19/12/2017,21.2205,28.7799,,
18/12/2017,1617.99,1109.435,,,18/12/2017,21.3069,28.8729,,
15/12/2017,1607.586,1102.784,,,15/12/2017,21.0569,28.4571,,
14/12/2017,1593.444,1091.848,,,14/12/2017,20.8714,28.1751,,
13/12/2017,1603.109,1095.796,,,13/12/2017,20.9981,28.2769,,
12/12/2017,1607.268,1093.153,,,12/12/2017,21.0526,28.2091,,
11/12/2017,1603.119,1094.023,,,11/12/2017,20.9981,28.2316,,
08/12/2017,1599.593,1090.626,,,08/12/2017,20.9522,28.1447,,
07/12/2017,1590.811,1085.468,,,07/12/2017,20.8376,28.0114,,
06/12/2017,1587.586,1079.602,,,06/12/2017,20.7956,27.8602,,
05/12/2017,1592.558,1078.06,,,05/12/2017,20.8608,27.8206,,
04/12/2017,1604.099,1079.85,,,04/12/2017,21.012,27.8909,,
01/12/2017,1597.008,1087.569,,,01/12/2017,20.9204,28.0875,,
30/11/2017,1596.681,1092.383,,,30/11/2017,20.9163,28.2177,,
29/11/2017,1588.403,1082.067,,,29/11/2017,20.8353,28.075,,
28/11/2017,1575.759,1090.77,,,28/11/2017,20.6719,28.2992,,
27/11/2017,1554.21,1083.678,,,27/11/2017,20.3876,28.1152,,
24/11/2017,1557.161,1083.722,,,24/11/2017,20.4247,28.1234,,
22/11/2017,1556.799,1079.752,,,22/11/2017,20.4199,28.02,,
21/11/2017,1557.381,1080.879,,,21/11/2017,20.4284,28.0489,,
20/11/2017,1550.831,1070.673,,,20/11/2017,20.3431,27.7817,,
17/11/2017,1548.695,1068.172,,,17/11/2017,20.3116,27.7166,,
16/11/2017,1549.229,1070.845,,,16/11/2017,20.318,27.7833,,
15/11/2017,1538.799,1059.32,,,15/11/2017,20.1892,27.484,,
14/11/2017,1544.78,1066.568,,,14/11/2017,20.2676,27.6718,,
13/11/2017,1549.949,1068.045,,,13/11/2017,20.3354,27.7099,,
10/11/2017,1548.827,1066.921,,,10/11/2017,20.3222,27.6827,,
09/11/2017,1551.196,1066.594,,,09/11/2017,20.3535,27.6745,,
08/11/2017,1555.258,1072.207,,,08/11/2017,20.4081,27.8201,,
07/11/2017,1555.872,1068.613,,,07/11/2017,20.4158,27.7266,,
06/11/2017,1560.355,1069.034,,,06/11/2017,20.4744,27.7379,,
03/11/2017,1558.1,1067.318,,,03/11/2017,20.4542,27.6946,,
02/11/2017,1557.94,1061.434,,,02/11/2017,20.452,27.5542,,
01/11/2017,1557.536,1061.141,,,01/11/2017,20.4389,27.5466,,
31/10/2017,1553.709,1062.292,,,31/10/2017,20.3887,27.5764,,
30/10/2017,1552.326,1059.28,,,30/10/2017,20.3894,27.5237,,
27/10/2017,1562.024,1061.332,,,27/10/2017,20.5135,27.6712,,
26/10/2017,1561.186,1045.664,,,26/10/2017,20.5025,27.2658,,
25/10/2017,1558.146,1044.129,,,25/10/2017,20.4623,27.2258,,
24/10/2017,1566.742,1048.637,,,24/10/2017,20.5753,27.3432,,
23/10/2017,1564.46,1046.73,,,23/10/2017,20.5455,27.2936,,
20/10/2017,1570.145,1052.295,,,20/10/2017,20.6198,27.439,,
19/10/2017,1561.575,1047.223,,,19/10/2017,20.5082,27.3057,,
18/10/2017,1560.015,1047.969,,,18/10/2017,20.4875,27.3253,,
17/10/2017,1558.082,1047.01,,,17/10/2017,20.4596,27.3037,,
16/10/2017,1558.738,1046.091,,,16/10/2017,20.4713,27.2796,,
13/10/2017,1556.858,1044.243,,,13/10/2017,20.4462,27.2311,,
12/10/2017,1557.17,1042.806,,,12/10/2017,20.4582,27.1936,,
11/10/2017,1562.731,1042.25,,,11/10/2017,20.5314,27.1794,,
10/10/2017,1562.934,1038.91,,,10/10/2017,20.5334,27.0918,,
09/10/2017,1556.972,1038.121,,,09/10/2017,20.4538,27.0711,,
06/10/2017,1561.722,1039.34,,,06/10/2017,20.4909,27.1012,,
05/10/2017,1566.279,1038.537,,,05/10/2017,20.5484,27.0803,,
04/10/2017,1559.609,1032.164,,,04/10/2017,20.4632,26.9105,,
03/10/2017,1559.1,1030.526,,,03/10/2017,20.4563,26.9026,,
02/10/2017,1555.536,1028.262,,,02/10/2017,20.4208,26.8407,,
29/09/2017,1545.414,1025.122,,,29/09/2017,20.5536,27.754,,
28/09/2017,1542.68,1019.94,,,28/09/2017,20.5313,27.637,,
27/09/2017,1541.338,1018.132,,,27/09/2017,20.5136,27.5878,,
26/09/2017,1536.176,1010.694,,,26/09/2017,20.4454,27.3864,,
25/09/2017,1536.696,1009.754,,,25/09/2017,20.4547,27.3612,,
22/09/2017,1531.998,1016.78,,,22/09/2017,20.352,27.5684,,
21/09/2017,1530.08,1015.872,,,21/09/2017,20.3269,27.5439,,
20/09/2017,1532.74,1019.912,,,20/09/2017,20.3623,27.6535,,
19/09/2017,1529.702,1019.61,,,19/09/2017,20.3264,27.6453,,
18/09/2017,1528.046,1018.976,,,18/09/2017,20.3048,27.6296,,
15/09/2017,1522.987,1017.879,,,,,,,
14/09/2017,1519.973,1015.512,,,,,,,
13/09/2017,1519.545,1018.021,,,,,,,
12/09/2017,1517.014,1018.303,,,,,,,
11/09/2017,1508.6,1016.375,,,,,,,
08/09/2017,1490.568,1006.477,,,,,,,
07/09/2017,1489.879,1009.118,,,,,,,
06/09/2017,1496.106,1006.254,,,,,,,
05/09/2017,1490.473,1004.418,,,,,,,
01/09/2017,1505.022,1010.861,,,,,,,
31/08/2017,1499.28,1009.686,,,,,,,
30/08/2017,1491.835,1001.695,,,,,,,
29/08/2017,1488.241,994.114,,,,,,,
28/08/2017,1489.778,991.772,,,,,,,
25/08/2017,1491.894,989.217,,,,,,,
